ix,polling_mean,polling_75,polling_median,polling_min,polling_25,party,polling_max,Bernie_Sanders,polling_avg_size,Donald_Trump,is_running_Ben_Carson,allCandRunning,Ben_Carson,twitter_25,twitter_75,Hillary_Clinton,twitter_mean,twitter_min,twitter_median,AFN120207,AGE135214,AGE295214,AGE775214,BPS030214,BZA010213,BZA110213,fraction_votes,votes,primary_date
8165,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,20893,6.4,22.6,16.9,14,300,1379,0.099,372,3/1/16
8166,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1879,9.8,22.1,14.7,14,103,2157,0.095,43,3/1/16
8167,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,189961,7.1,26.2,14.9,336,2399,44643,0.12,28,3/1/16
8168,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1519,6.4,23.6,19.1,39,314,510,0.069,21,3/1/16
8169,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,6.4,25,14.9,121,183,755,0.094,184,3/1/16
8170,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,97589,5.1,19.6,26.4,45,907,15968,0.085,94,3/1/16
8171,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,46050,6.9,25.9,12.3,33,950,19720,0.09,114,3/1/16
8172,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3968,5.4,19.9,24.2,209,225,707,0.094,38,3/1/16
8173,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,12514,6.8,24,15.4,21,490,5845,0.101,124,3/1/16
8174,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,45822,5.6,21.2,26.4,436,1233,8536,0.137,171,3/1/16
8175,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,41812,4.8,18.6,22.1,2,487,14065,0.091,279,3/1/16
8176,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,13211,4.8,20.9,19.2,2,386,1454,0.052,188,3/1/16
8177,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,32909,5.2,21.4,20.3,32,728,4017,0.096,252,3/1/16
8178,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,68158,9.2,22.1,17.5,87,836,13929,0.067,108,3/1/16
8179,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3435,6,24,23.7,0,307,1867,0.11,159,3/1/16
8180,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,258762,5.9,23.7,16.9,88,1650,30445,0.106,241,3/1/16
8181,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,177224,7.1,23.7,19.9,33,2379,44269,0.095,8,3/1/16
8182,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,163803,4.3,23.9,18.2,612,1812,18463,0.149,142,3/1/16
8183,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,972,6,21.9,22.5,131,225,1022,0.08,95,3/1/16
8184,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,18763,5.7,24.5,17.6,161,792,7070,0.172,10,3/1/16
8185,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,5.8,24.2,15.7,46,792,9447,0.124,283,3/1/16
8186,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,54742,6.1,25.6,17.4,427,595,10185,0.1,80,3/1/16
8187,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,114716,7,26.1,15,45,554,7026,0.115,50,3/1/16
8188,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,407945,7.3,26.1,18,525,7396,99190,0.118,402,3/1/16
8189,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,53966,5.7,22.2,17.8,29,525,8582,0.113,296,3/1/16
8190,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,32746,6.1,20.6,16.7,360,1154,11332,0.079,217,3/1/16
8191,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,7.1,24.8,14.1,59,1211,17763,0.063,30,3/1/16
8192,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,398301,6.7,22.4,16.8,151,1927,17109,0.132,204,3/1/16
8193,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,28196,5.2,21.9,25.2,37,23,2887,0.115,167,3/1/16
8194,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,321410,5.5,21.4,15.9,125,3650,53629,0.086,6,3/1/16
8195,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,7070,5.5,20.4,15.3,261,553,3954,0.064,195,3/1/16
8196,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,7.1,23.5,18.3,2,940,11253,0.084,42,3/1/16
8197,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,36343,5.7,21.1,19.2,201,347,2571,0.117,33,3/1/16
8198,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,337268,6,24.2,21.7,983,11678,108607,0.1,19,3/1/16
8199,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,168643,5.4,19.4,17.5,222,2008,15357,0.088,455,3/1/16
8200,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,537865,5.4,19.9,18.2,518,8213,114197,0.107,21,3/1/16
8201,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,56392,6.8,23.7,15.5,262,1281,13630,0.123,195,3/1/16
8202,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1874594,6.3,22.5,21.4,778,44234,517577,0.126,14,3/1/16
8203,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,29952,5.5,19.5,15.1,6,478,6620,0.1,302,3/1/16
8204,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,59642,6.3,21.8,17.6,97,1416,28903,0.096,7,3/1/16
8205,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,9790,5.8,21.6,12.4,0,278,718,0.162,16,3/1/16
8206,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3088613,7.1,25.8,17.6,381,25988,377971,0.104,189,3/1/16
8207,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,43437,8.3,22.1,17.4,436,838,9904,0.106,157,3/1/16
8208,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,5.6,21.7,15.1,4,1098,14864,0.096,149,3/1/16
8209,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,516973,5.8,21.6,16.3,263,3767,46159,0.148,325,3/1/16
8210,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,462144,7,24.9,16.7,11,2419,72516,0.086,168,3/1/16
8211,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,272070,5.3,19.4,21.5,612,4934,70446,0.101,178,3/1/16
8212,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,23555,4.5,19.9,16.1,11,235,2533,0.1,263,3/1/16
8213,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,6.9,22.3,13.8,29,1157,12743,0.066,205,3/1/16
8214,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,32679,6.3,20.6,18.9,10,1045,10567,0.103,698,3/1/16
8215,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3527,7.8,26.9,17,184,273,5060,0.11,9,3/1/16
8216,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,25819,6.2,18.9,22.1,594,1134,22851,0.095,250,3/1/16
8217,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,6.2,23.7,16.6,38,703,10901,0.098,88,3/1/16
8218,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,10779,5,21,25.2,29,490,6964,0.077,211,3/1/16
8219,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,6,22.7,17.9,0,1124,19430,0.071,47,3/1/16
8220,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,389663,5.8,23,18.4,943,1692,20079,0.089,155,3/1/16
8221,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2399394,7,25.6,18.6,956,10971,215260,0.106,57,3/1/16
8222,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,6.1,20.7,19,65,907,14521,0.067,149,3/1/16
8223,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,206242,5.2,19.9,13.9,267,2569,49355,0.074,162,3/1/16
8224,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2099,5.6,21,20.1,19,100,2295,0.138,199,3/1/16
8225,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,46029,6.1,22.3,17.9,44,1243,21750,0.119,35,3/1/16
8226,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,22995,3.8,28.1,10.9,63,1527,19869,0.093,323,3/1/16
8227,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,29779,6.7,24.5,12,4,1527,27581,0.087,161,3/1/16
8228,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,575,5.9,21.9,13.3,77,226,3383,0.088,719,3/1/16
8229,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,270848,5.1,21.1,22,181,2135,27160,0.071,259,3/1/16
8230,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,44269,4.9,19.6,19.8,11,782,6920,0.07,5,3/1/16
8231,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,45904,7.1,25.5,16.5,92,1330,14796,0.114,141,3/1/16
8232,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,29295,6.6,22.7,12.3,33,1407,12586,0.058,39,3/1/16
8233,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,3.8,17.7,22.3,54,704,6578,0.091,613,3/1/16
8234,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,26162,5.6,23.3,15.7,84,826,12202,0.166,24,3/1/16
8235,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,11022,7.7,22.1,15.7,75,127,1559,0.12,241,3/1/16
8236,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,24104,6.7,27.3,15.2,45,129,528,0.098,104,3/1/16
8237,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,206314,6.5,25.2,19.9,9,1826,15576,0.117,136,3/1/16
8238,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,14372,7.1,22.7,17,92,277,681,0.105,132,3/1/16
8239,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,70254,6.1,18.9,17.8,0,396,9653,0.086,11,3/1/16
8240,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,10724,6,24.9,15,0,248,1474,0.086,249,3/1/16
8241,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,5.2,21.5,18.7,162,328,510,0.11,134,3/1/16
8242,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,33394,6.4,22.4,25.2,193,195,3121,0.137,94,3/1/16
8243,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,56884,5.6,21.1,17.2,15,112,2811,0.071,108,3/1/16
8244,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,321521,7.1,25.2,17.9,1506,6526,94198,0.125,234,3/1/16
8245,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,7.4,24.6,23.7,14,817,10954,0.089,264,3/1/16
8246,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,7,25.5,18.1,36,134,1375,0.115,7,3/1/16
8247,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,206115,5,21.3,20.3,434,2722,62573,0.121,44,3/1/16
8248,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,5.6,22.4,18.2,47,491,5735,0.097,466,3/1/16
8249,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,56276,6.4,23.1,17.4,79,622,13700,0.113,84,3/1/16
8250,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2399394,5.9,22.1,17.7,435,13814,270062,0.097,260,3/1/16
8251,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,15256,5.8,21.4,18.3,41,465,5876,0.102,100,3/1/16
8252,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,10926,5.1,21.2,22.3,29,342,1895,0.114,5,3/1/16
8253,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,8787,6.3,24.3,14.9,471,85,2489,0.114,425,3/1/16
8254,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,4052,6.1,19.6,26.4,20,728,6385,0.099,351,3/1/16
8255,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,117645,4.8,17.5,24.8,18,2392,33020,0.077,172,3/1/16
8256,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,5.9,25.6,14.9,91,407,13455,0.083,322,3/1/16
8257,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,299993,5.9,22.5,18.1,3,2537,75839,0.094,272,3/1/16
8258,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,25851,8.1,22.1,13.7,31,531,9728,0.101,415,3/1/16
8259,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,7882,4.1,18.1,26,87,106,1186,0.101,134,3/1/16
8260,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,100271,5.1,21.1,18.7,188,1662,21853,0.09,274,3/1/16
8261,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,166546,5.1,20.7,21.7,118,1784,19113,0.113,492,3/1/16
8262,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,6101,5.8,20.6,22.9,27,792,6263,0.091,223,3/1/16
8263,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,84923,5.8,23.6,12.3,0,87,2790,0.081,287,3/1/16
8264,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,4419,5.4,21,16.3,65,150,306,0.096,108,3/1/16
8265,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,5.7,23.3,18,0,96,3228,0.053,5,3/1/16
8266,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,17607,6.6,24.7,15.4,18,333,545,0.162,31,3/1/16
8267,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,173708,5.6,22.2,14.7,16,1935,15244,0.082,307,3/1/16
8268,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,204863,5.1,16,22.4,164,1928,30306,0.147,434,3/1/16
8269,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,47618,7.4,26.4,17.5,99,291,2985,0.008,1,3/1/16
8270,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2118,5.5,22.9,22.5,291,105,667,0.083,103,3/1/16
8271,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,107213,5.8,22,18.6,44,443,8647,0.09,402,3/1/16
8272,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,680439,8.7,22.1,20.1,2,3092,76137,0.076,7,3/1/16
8273,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1381,7.5,24.6,13.9,193,125,1559,0.082,63,3/1/16
8274,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,31909,4.8,22.5,20.3,2,1162,12380,0.1,232,3/1/16
8275,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,5.6,22.9,23.4,469,782,3908,0.085,495,3/1/16
8276,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,212285,5.4,27.7,19.1,167,2096,27938,0.103,52,3/1/16
8277,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,5,21,23.4,77,206,3002,0.141,104,3/1/16
8278,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,29169,6.7,25.2,17,14,1136,15273,0.086,35,3/1/16
8279,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,4292,5.3,19.3,18.2,58,634,5159,0.107,155,3/1/16
8280,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,7.1,23,18.5,126,964,10414,0.072,129,3/1/16
8281,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,5618,6.1,24.3,17.1,350,386,3069,0.149,18,3/1/16
8282,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,78518,6.8,22.7,17.5,63,576,9342,0.098,111,3/1/16
8283,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,22587,4.7,17.5,27.4,0,193,1528,0.078,249,3/1/16
8284,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,32941,5.8,21.6,17.4,300,506,4380,0.138,137,3/1/16
8285,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,1308603,6.8,20.9,16.1,63,1176,17787,0.124,40,3/1/16
8286,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,214449,5.2,21.8,18.1,42,1736,18129,0.122,212,3/1/16
8287,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,233139,6,20.3,20.9,61,1692,30774,0.131,199,3/1/16
8288,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,177224,6.7,25.7,16.2,24,2530,43139,0.036,1,3/1/16
8289,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2919,6.2,23.4,19.9,5,800,6162,0.091,249,3/1/16
8290,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,32368,5.2,21.2,19.3,28,112,2553,0.088,165,3/1/16
8291,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3667,3.7,19,19.6,121,210,786,0.093,466,3/1/16
8292,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,38392,7.8,22.1,15.7,19,1080,11204,0.15,703,3/1/16
8293,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,0,7,22.6,26.4,143,1004,17674,0.086,100,3/1/16
8294,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,25523,5.8,22,19,144,656,8393,0.119,267,3/1/16
8295,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,2226207,7,23.3,18.7,6959,47683,517577,0.087,361,3/1/16
8296,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,88621,4.8,22.4,22.7,41,964,11663,0.107,150,3/1/16
8297,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,248321,7,24.7,16.9,0,2448,32742,0.132,242,3/1/16
8298,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,103539,5,20.6,17.5,8,2571,53629,0.106,362,3/1/16
8299,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,173708,3.4,17,22.3,0,3244,48071,0.082,159,3/1/16
8300,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,9509,4,17.8,26.1,48,172,2779,0.112,403,3/1/16
8301,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,38283,4.5,19.4,19.4,2,925,19193,0.122,273,3/1/16
8302,0,0,0,0,0,1,0,0,0,0,1,7,0,-0.36225,-0.12075,0,-0.2415,-0.483,-0.2415,3895,6.1,20.3,18.2,263,84,1456,0.088,22,3/1/16
